qualifyId,raceId,forename,name,number,position,q1,q2,q3
2128,228,Ukyo,Tyrrell,18,16,1:29.892,\N,\N
2129,228,Pedro,Ligier,10,17,1:29.989,\N,\N
2130,228,Pedro,Minardi,20,18,1:30.471,\N,\N
2131,228,Giancarlo,Minardi,21,19,1:30.814,\N,\N
2132,228,Ricardo,Footwork,16,20,1:31.316,\N,\N
2133,228,Luca,Forti,22,21,1:32.037,\N,\N
2134,229,Michael,Ferrari,1,1,1:20.356,\N,\N
2135,229,Damon,Williams,5,2,1:20.866,\N,\N
2136,229,Jean,Benetton,3,3,1:20.918,\N,\N
2137,229,Gerhard,Benetton,4,4,1:21.067,\N,\N
2138,229,David,McLaren,8,5,1:21.460,\N,\N
2139,229,Rubens,Jordan,11,6,1:21.504,\N,\N
2140,229,Eddie,Ferrari,2,7,1:21.542,\N,\N
2141,229,Mika,McLaren,7,8,1:21.688,\N,\N
2142,229,Heinz-Harald,Sauber,15,9,1:21.929,\N,\N
2143,229,Jacques,Williams,6,10,1:21.963,\N,\N
2144,229,Mika,Tyrrell,19,11,1:22.235,\N,\N
2145,229,Jos,Footwork,17,12,1:22.327,\N,\N
2146,229,Johnny,Sauber,14,13,1:22.346,\N,\N
2147,229,Olivier,Ligier,9,14,1:22.358,\N,\N
2148,229,Ukyo,Tyrrell,18,15,1:22.460,\N,\N
2149,229,Martin,Jordan,12,16,1:22.519,\N,\N
2150,229,Pedro,Ligier,10,17,1:22.682,\N,\N
2151,229,Giancarlo,Minardi,21,18,1:22.684,\N,\N
2152,229,Pedro,Minardi,20,19,1:23.350,\N,\N
2153,229,Ricardo,Footwork,16,20,1:24.976,\N,\N
2154,229,Luca,Forti,22,21,1:25.059,\N,\N
2155,229,Andrea,Forti,23,22,1:25.393,\N,\N
2156,230,Damon,Williams,5,1,1:20.650,\N,\N
2157,230,Jacques,Williams,6,2,1:21.084,\N,\N
2158,230,Michael,Ferrari,1,3,1:21.587,\N,\N
2159,230,Jean,Benetton,3,4,1:22.061,\N,\N
2160,230,Gerhard,Benetton,4,5,1:22.125,\N,\N
2161,230,Eddie,Ferrari,2,6,1:22.333,\N,\N
2162,230,Rubens,Jordan,11,7,1:22.379,\N,\N
2163,230,Olivier,Ligier,9,8,1:22.685,\N,\N
2164,230,Johnny,Sauber,14,9,1:23.027,\N,\N
2165,230,Mika,McLaren,7,10,1:23.070,\N,\N
2166,230,Heinz-Harald,Sauber,15,11,1:23.195,\N,\N
2167,230,Mika,Tyrrell,19,12,1:23.224,\N,\N
2168,230,Jos,Footwork,17,13,1:23.371,\N,\N
2169,230,David,McLaren,8,14,1:23.416,\N,\N
2170,230,Martin,Jordan,12,15,1:23.438,\N,\N
2171,230,Ukyo,Tyrrell,18,16,1:24.401,\N,\N
2172,230,Pedro,Ligier,10,17,1:24.468,\N,\N
2173,230,Pedro,Minardi,20,18,1:25.274,\N,\N
2174,230,Giancarlo,Minardi,21,19,1:25.531,\N,\N
2175,230,Ricardo,Footwork,16,20,1:25.621,\N,\N
2176,240,Damon,Williams,5,1,1:20.081,\N,\N
2177,240,Michael,Benetton,1,2,1:20.382,\N,\N
2178,240,David,Williams,6,3,1:20.422,\N,\N
2179,240,Johnny,Benetton,2,4,1:20.888,\N,\N
2180,240,Gerhard,Ferrari,28,5,1:20.906,\N,\N
2181,240,Jean,Ferrari,27,6,1:21.041,\N,\N
2182,240,Mika,McLaren,8,7,1:21.399,\N,\N
2183,240,Eddie,Jordan,15,8,1:21.749,\N,\N
2184,240,Mark,McLaren,7,9,1:21.779,\N,\N
2185,240,Olivier,Ligier,26,10,1:21.914,\N,\N
2186,240,Ukyo,Tyrrell,3,11,1:22.325,\N,\N
2187,240,Mika,Tyrrell,4,12,1:22.416,\N,\N
2188,240,Gianni,Footwork,9,13,1:22.468,\N,\N
2189,240,Heinz-Harald,Sauber,30,14,1:22.872,\N,\N
2190,240,Aguri,Ligier,25,15,1:22.971,\N,\N
2191,240,Rubens,Jordan,14,16,1:22.975,\N,\N
2192,240,Pierluigi,Minardi,23,17,1:24.383,\N,\N
2193,240,Luca,Minardi,24,18,1:24.443,\N,\N
2194,240,Karl,Sauber,29,19,1:24.723,\N,\N
2195,240,Bertrand,Pacific,16,20,1:25.127,\N,\N
2196,240,Taki,Footwork,10,21,1:25.225,\N,\N
2197,240,Andrea,Pacific,17,22,1:25.886,\N,\N
2198,240,Roberto,Forti,22,23,1:26.269,\N,\N
2199,240,Jos,Simtek,12,24,1:27.323,\N,\N
2200,240,Pedro,Forti,21,25,1:27.792,\N,\N
2201,240,Domenico,Simtek,11,26,1:28.106,\N,\N
2202,241,David,Williams,6,1,1:53.241,\N,\N
2203,241,Damon,Williams,5,2,1:54.057,\N,\N
2204,241,Michael,Benetton,1,3,1:54.272,\N,\N
2205,241,Eddie,Jordan,15,4,1:54.381,\N,\N
2206,241,Mika,McLaren,8,5,1:54.529,\N,\N
2207,241,Jean,Ferrari,27,6,1:54.637,\N,\N
2208,241,Mika,Tyrrell,4,7,1:54.757,\N,\N
2209,241,Gerhard,Ferrari,28,8,1:55.276,\N,\N
2210,241,Heinz-Harald,Sauber,30,9,1:55.583,\N,\N
2211,241,Rubens,Jordan,14,10,1:56.114,\N,\N
2212,241,Johnny,Benetton,6,11,1:57.068,\N,\N
2213,241,Gianni,Footwork,9,12,1:57.092,\N,\N
2214,241,Luca,Minardi,24,13,1:57.167,\N,\N
2215,241,Jos,Simtek,12,14,1:57.231,\N,\N
2216,241,Ukyo,Tyrrell,3,15,1:57.484,\N,\N
2217,241,Pierluigi,Minardi,23,16,1:58.066,\N,\N
2218,241,Mark,McLaren,7,17,1:58.660,\N,\N
2219,241,Olivier,Ligier,26,18,1:58.824,\N,\N
2220,241,Aguri,Ligier,25,19,1:58.882,\N,\N
2221,241,Domenico,Simtek,11,20,1:59.539,\N,\N
2222,241,Karl,Sauber,29,21,2:00.751,\N,\N
2223,241,Andrea,Pacific,17,22,2:01.763,\N,\N
2224,241,Bertrand,Pacific,16,23,2:04.050,\N,\N
2225,241,Roberto,Forti,22,24,2:04.481,\N,\N
2226,241,Pedro,Forti,21,25,2:05.932,\N,\N
2227,241,Taki,Footwork,10,26,2:07.298,\N,\N
2228,242,Michael,Benetton,1,1,1:27.274,\N,\N
2229,242,Gerhard,Ferrari,28,2,1:27.282,\N,\N
2230,242,David,Williams,6,3,1:27.459,\N,\N
2231,242,Damon,Williams,5,4,1:27.512,\N,\N
2232,242,Jean,Ferrari,27,5,1:27.813,\N,\N
2233,242,Mika,McLaren,8,6,1:28.343,\N,\N
2234,242,Eddie,Jordan,15,7,1:28.516,\N,\N
2235,242,Johnny,Benetton,6,8,1:29.350,\N,\N
2236,242,Nigel,McLaren,7,9,1:29.517,\N,\N
2237,242,Rubens,Jordan,14,10,1:29.551,\N,\N
2238,242,Gianni,Footwork,9,11,1:29.582,\N,\N
2239,242,Olivier,Ligier,26,12,1:30.760,\N,\N
2240,242,Mika,Tyrrell,4,13,1:31.035,\N,\N
2241,242,Heinz-Harald,Sauber,30,14,1:31.358,\N,\N
2242,242,Ukyo,Tyrrell,3,15,1:31.630,\N,\N
2243,242,Aguri,Ligier,25,16,1:31.913,\N,\N
2244,242,Jos,Simtek,12,17,1:32.156,\N,\N
2245,242,Pierluigi,Minardi,23,18,1:32.445,\N,\N
2246,242,Taki,Footwork,10,19,1:32.710,\N,\N
2247,242,Luca,Minardi,24,20,1:33.071,\N,\N
2248,242,Karl,Sauber,29,21,1:33.494,\N,\N
2249,242,Bertrand,Pacific,16,22,1:33.892,\N,\N
2250,242,Domenico,Simtek,11,23,1:33.965,\N,\N
2251,242,Andrea,Pacific,17,24,1:35.169,\N,\N
2252,242,Roberto,Forti,22,25,1:36.065,\N,\N
2253,242,Pedro,Forti,21,26,1:36.624,\N,\N
2254,243,Michael,Benetton,1,1,1:21.452,\N,\N
2255,243,Jean,Ferrari,27,2,1:22.052,\N,\N
2256,243,Gerhard,Ferrari,28,3,1:22.071,\N,\N
2257,243,David,Williams,6,4,1:22.332,\N,\N
2258,243,Damon,Williams,5,5,1:22.349,\N,\N
2259,243,Eddie,Jordan,15,6,1:23.352,\N,\N
2260,243,Johnny,Benetton,2,7,1:23.536,\N,\N
2261,243,Rubens,Jordan,14,8,1:23.705,\N,\N
2262,243,Mika,McLaren,8,9,1:23.833,\N,\N
2263,243,Nigel,McLaren,7,10,1:23.927,\N,\N
2264,243,Martin,Ligier,25,11,1:24.727,\N,\N
2265,243,Heinz-Harald,Sauber,30,12,1:24.802,\N,\N
2266,243,Mika,Tyrrell,4,13,1:24.971,\N,\N
2267,243,Gianni,Footwork,9,14,1:25.053,\N,\N
2268,243,Olivier,Ligier,26,15,1:25.204,\N,\N
2269,243,Jos,Simtek,12,16,1:25.827,\N,\N
2270,243,Ukyo,Tyrrell,3,17,1:25.946,\N,\N
2271,243,Taki,Footwork,10,18,1:26.059,\N,\N
2272,243,Pierluigi,Minardi,23,19,1:26.619,\N,\N
2273,243,Karl,Sauber,29,20,1:27.007,\N,\N
2274,243,Luca,Minardi,24,21,1:27.345,\N,\N
2275,243,Domenico,Simtek,11,22,1:27.575,\N,\N
2276,243,Andrea,Pacific,17,23,1:28.094,\N,\N
2277,243,Bertrand,Pacific,16,24,1:28.598,\N,\N
2278,243,Roberto,Forti,22,25,1:28.963,\N,\N
2279,243,Pedro,Forti,21,26,1:29.540,\N,\N
2280,244,Damon,Williams,5,1,1:21.952,\N,\N
2281,244,Michael,Benetton,1,2,1:22.742,\N,\N
2282,244,David,Williams,6,3,1:23.109,\N,\N
2283,244,Gerhard,Ferrari,28,4,1:23.220,\N,\N
2284,244,Jean,Ferrari,27,5,1:23.754,\N,\N
2285,244,Mika,McLaren,8,6,1:23.857,\N,\N
2286,244,Johnny,Benetton,2,7,1:23.885,\N,\N
2287,244,Martin,Ligier,26,8,1:24.447,\N,\N
2288,244,Eddie,Jordan,15,9,1:24.857,\N,\N
2289,244,Mark,McLaren,7,10,1:24.933,\N,\N
2290,244,Rubens,Jordan,14,11,1:25.081,\N,\N
2291,244,Olivier,Ligier,26,12,1:25.125,\N,\N
2292,244,Gianni,Footwork,9,13,1:25.447,\N,\N
2293,244,Heinz-Harald,Sauber,30,14,1:25.661,\N,\N
2294,244,Ukyo,Tyrrell,3,15,1:25.808,\N,\N
2295,244,Luca,Minardi,24,16,1:25.969,\N,\N
2296,244,Mika,Tyrrell,4,17,1:26.473,\N,\N
2297,244,Pierluigi,Minardi,23,18,1:26.913,\N,\N
2298,244,Jean-Christophe,Sauber,29,19,1:27.145,\N,\N
2299,244,Domenico,Simtek,11,20,1:28.337,\N,\N
2300,244,Bertrand,Pacific,16,21,1:29.039,\N,\N
2301,244,Pedro,Forti,21,22,1:29.244,\N,\N
2302,244,Jos,Simtek,12,23,1:29.391,\N,\N
2303,244,Roberto,Forti,22,24,1:29.608,\N,\N
2304,244,Andrea,Pacific,17,25,1:30.149,\N,\N
2305,244,Taki,Footwork,10,26,1:31.542,\N,\N
2306,245,Michael,Benetton,1,1,1:27.661,\N,\N
2307,245,Damon,Williams,5,2,1:28.039,\N,\N
2308,245,David,Williams,6,3,1:28.091,\N,\N
2309,245,Gerhard,Ferrari,28,4,1:28.189,\N,\N
2310,245,Jean,Ferrari,27,5,1:28.474,\N,\N
2311,245,Johnny,Benetton,2,6,1:28.498,\N,\N
2312,245,Mika,McLaren,8,7,1:28.910,\N,\N
2313,245,Eddie,Jordan,15,8,1:29.021,\N,\N
2314,245,Rubens,Jordan,14,9,1:29.171,\N,\N
2315,245,Mark,McLaren,7,10,1:29.641,\N,\N
2316,245,Olivier,Ligier,26,11,1:29.809,\N,\N
2317,245,Heinz-Harald,Sauber,30,12,1:30.017,\N,\N
2318,245,Gianni,Footwork,9,13,1:30.159,\N,\N
2319,245,Martin,Ligier,25,14,1:30.255,\N,\N
2320,245,Mika,Tyrrell,4,15,1:30.657,\N,\N
2321,245,Ukyo,Tyrrell,3,16,1:31.382,\N,\N
2322,245,Pierluigi,Minardi,23,17,1:31.445,\N,\N
2323,245,Jean-Christophe,Sauber,29,18,1:31.838,\N,\N
2324,245,Luca,Minardi,24,19,1:31.853,\N,\N
2325,245,Bertrand,Pacific,16,20,1:32.841,\N,\N
2326,245,Andrea,Pacific,17,21,1:32.894,\N,\N
2327,245,Taki,Footwork,10,22,1:32.995,\N,\N
2328,245,Roberto,Forti,22,23,1:34.000,\N,\N
2329,245,Pedro,Forti,21,24,1:34.982,\N,\N
2330,246,Damon,Williams,5,1,1:17.225,\N,\N
2331,246,Michael,Benetton,1,2,1:17.512,\N,\N
2332,246,David,Williams,6,3,1:17.925,\N,\N
2333,246,Jean,Ferrari,27,4,1:18.761,\N,\N
2334,246,Rubens,Jordan,14,5,1:18.810,\N,\N
2335,246,Olivier,Ligier,26,6,1:19.047,\N,\N
2336,246,Gerhard,Ferrari,28,7,1:19.051,\N,\N
2337,246,Mika,McLaren,8,8,1:19.238,\N,\N
2338,246,Martin,Ligier,25,9,1:19.384,\N,\N
2339,246,Johnny,Benetton,2,10,1:19.555,\N,\N
2340,246,Eddie,Jordan,15,11,1:19.845,\N,\N
2341,246,Heinz-Harald,Sauber,30,12,1:20.309,\N,\N
2342,246,Mark,McLaren,7,13,1:20.527,\N,\N
2343,246,Mika,Tyrrell,4,14,1:20.796,\N,\N
2344,246,Jean-Christophe,Sauber,29,15,1:20.943,\N,\N
2345,246,Gianni,Footwork,9,16,1:21.076,\N,\N
2346,246,Luca,Minardi,24,17,1:21.323,\N,\N
2347,246,Taki,Footwork,10,18,1:21.894,\N,\N
2348,246,Ukyo,Tyrrell,3,19,1:21.930,\N,\N
2349,246,Pierluigi,Minardi,23,20,1:22.104,\N,\N
2350,246,Andrea,Pacific,17,21,1:23.466,\N,\N
2351,246,Bertrand,Pacific,16,22,1:23.647,\N,\N
2352,246,Pedro,Forti,21,23,1:24.184,\N,\N
2353,246,Roberto,Forti,22,24,1:24.865,\N,\N
2354,247,Damon,Williams,5,1,1:28.124,\N,\N
2355,247,Michael,Benetton,1,2,1:28.397,\N,\N
2356,247,David,Williams,6,3,1:28.947,\N,\N
2357,247,Gerhard,Ferrari,28,4,1:29.657,\N,\N
2358,247,Johnny,Benetton,2,5,1:29.867,\N,\N
2359,247,Jean,Ferrari,27,6,1:29.874,\N,\N
2360,247,Eddie,Jordan,15,7,1:30.083,\N,\N
2361,247,Mika,McLaren,8,8,1:30.140,\N,\N
2362,247,Rubens,Jordan,14,9,1:30.354,\N,\N
2363,247,Mark,McLaren,7,10,1:30.453,\N,\N
2364,247,Martin,Ligier,25,11,1:30.946,\N,\N
2365,247,Heinz-Harald,Sauber,30,12,1:31.602,\N,\N
2366,247,Olivier,Ligier,26,13,1:31.842,\N,\N
2367,247,Ukyo,Tyrrell,3,14,1:32.087,\N,\N
2368,247,Pierluigi,Minardi,23,15,1:32.259,\N,\N
2369,247,Jean-Christophe,Sauber,29,16,1:33.166,\N,\N
2370,247,Massimiliano,Footwork,9,17,1:34.154,\N,\N
2371,247,Luca,Minardi,24,18,1:34.556,\N,\N
2372,247,Taki,Footwork,10,19,1:35.323,\N,\N
2373,247,Pedro,Forti,21,20,1:36.023,\N,\N
2374,247,Bertrand,Pacific,16,21,1:36.076,\N,\N
2375,247,Roberto,Forti,22,22,1:36.651,\N,\N
2376,247,Mika,Tyrrell,3,23,1:48.639,\N,\N
2377,247,Andrea,Pacific,17,24,1:52.398,\N,\N
2378,248,Damon,Williams,5,1,1:44.385,\N,\N
2379,248,Michael,Benetton,1,2,1:44.465,\N,\N
2380,248,David,Williams,6,3,1:44.540,\N,\N
2381,248,Gerhard,Ferrari,28,4,1:45.553,\N,\N
2382,248,Rubens,Jordan,14,5,1:45.765,\N,\N
2383,248,Eddie,Jordan,15,6,1:45.846,\N,\N
2384,248,Mika,McLaren,8,7,1:45.849,\N,\N
2385,248,Mark,McLaren,7,8,1:46.221,\N,\N
2386,248,Johnny,Benetton,2,9,1:46.315,\N,\N
2387,248,Jean,Ferrari,27,10,1:46.356,\N,\N
2388,248,Heinz-Harald,Sauber,30,11,1:46.801,\N,\N
2389,248,Olivier,Ligier,26,12,1:47.372,\N,\N
2390,248,Mika,Tyrrell,4,13,1:47.507,\N,\N
2391,248,Jean-Christophe,Sauber,29,14,1:47.636,\N,\N
2392,248,Massimiliano,Footwork,9,15,1:48.093,\N,\N
2393,248,Luca,Minardi,24,16,1:49.302,\N,\N
2394,248,Ukyo,Tyrrell,3,17,1:49.402,\N,\N
2395,248,Aguri,Ligier,25,18,1:49.716,\N,\N
2396,248,Taki,Footwork,10,19,1:49.892,\N,\N
2397,248,Pierluigi,Minardi,23,20,1:49.990,\N,\N
2398,248,Pedro,Forti,21,21,1:52.961,\N,\N
2399,248,Roberto,Forti,22,22,1:53.405,\N,\N
2400,248,Andrea,Pacific,17,23,1:53.492,\N,\N
2401,248,Giovanni,Pacific,16,24,1:54.625,\N,\N
2402,249,Damon,Williams,5,1,1:16.982,\N,\N
2403,249,David,Williams,6,2,1:17.366,\N,\N
2404,249,Michael,Benetton,1,3,1:17.558,\N,\N
2405,249,Gerhard,Ferrari,28,4,1:18.059,\N,\N
2406,249,Mika,McLaren,8,5,1:18.363,\N,\N
2407,249,Jean,Ferrari,27,6,1:18.968,\N,\N
2408,249,Eddie,Jordan,15,7,1:19.499,\N,\N
2409,249,Martin,Ligier,25,8,1:19.748,\N,\N
2410,249,Johnny,Benetton,2,9,1:20.072,\N,\N
2411,249,Olivier,Ligier,26,10,1:20.160,\N,\N
2412,249,Heinz-Harald,Sauber,30,11,1:20.413,\N,\N
2413,249,Luca,Minardi,24,12,1:20.543,\N,\N
2414,249,Mark,McLaren,7,13,1:20.640,\N,\N
2415,249,Rubens,Jordan,14,14,1:20.902,\N,\N
2416,249,Pedro,Minardi,23,15,1:21.156,\N,\N
2417,249,Mika,Tyrrell,4,16,1:21.624,\N,\N
2418,249,Ukyo,Tyrrell,3,17,1:21.702,\N,\N
2419,249,Taki,Footwork,10,18,1:22.081,\N,\N
2420,249,Jean-Christophe,Sauber,29,19,1:22.161,\N,\N
2421,249,Massimiliano,Footwork,9,20,1:23.275,\N,\N
2422,249,Roberto,Forti,22,21,1:24.351,\N,\N
2423,249,Andrea,Pacific,17,22,1:24.371,\N,\N
2424,249,Pedro,Forti,21,23,1:24.695,\N,\N
2425,249,Giovanni,Pacific,16,24,1:26.570,\N,\N
2426,250,Gerhard,Ferrari,28,1,1:54.392,\N,\N
2427,250,Jean,Ferrari,27,2,1:54.631,\N,\N
2428,250,Mika,McLaren,8,3,1:55.435,\N,\N
2429,250,Johnny,Benetton,2,4,1:56.085,\N,\N
2430,250,David,Williams,6,5,1:56.254,\N,\N
2431,250,Mark,McLaren,7,6,1:56.622,\N,\N
2432,250,Eddie,Jordan,15,7,1:57.001,\N,\N
2433,250,Damon,Williams,5,8,1:57.768,\N,\N
2434,250,Olivier,Ligier,26,9,1:58.021,\N,\N
2435,250,Heinz-Harald,Sauber,30,10,1:58.148,\N,\N
2436,250,Mika,Tyrrell,4,11,1:58.224,\N,\N
2437,250,Rubens,Jordan,14,12,1:58.293,\N,\N
2438,250,Martin,Ligier,26,13,1:58.314,\N,\N
2439,250,Jean-Christophe,Sauber,29,14,1:58.356,\N,\N
2440,250,Ukyo,Tyrrell,3,15,1:58.551,\N,\N
2441,250,Michael,Benetton,1,16,1:59.079,\N,\N
2442,250,Pedro,Minardi,23,17,1:59.256,\N,\N
2443,250,Taki,Footwork,10,18,2:00.990,\N,\N
2444,250,Luca,Minardi,24,19,2:01.013,\N,\N
2445,250,Massimiliano,Footwork,9,20,2:01.685,\N,\N
2446,250,Andrea,Pacific,17,21,2:02.405,\N,\N
2447,250,Roberto,Forti,22,22,2:03.817,\N,\N
2448,250,Giovanni,Pacific,16,23,2:06.407,\N,\N
2449,250,Pedro,Forti,21,24,2:09.537,\N,\N
2450,251,David,Williams,6,1,1:24.462,\N,\N
2451,251,Michael,Benetton,1,2,1:25.026,\N,\N
2452,251,Gerhard,Ferrari,28,3,1:25.353,\N,\N
2453,251,Damon,Williams,5,4,1:25.699,\N,\N
2454,251,Jean,Ferrari,27,5,1:25.707,\N,\N
2455,251,Rubens,Jordan,14,6,1:25.919,\N,\N
2456,251,Mika,McLaren,8,7,1:25.920,\N,\N
2457,251,Johnny,Benetton,2,8,1:26.433,\N,\N
2458,251,Mark,McLaren,7,9,1:26.472,\N,\N
2459,251,Heinz-Harald,Sauber,30,10,1:26.541,\N,\N
2460,251,Martin,Ligier,26,11,1:27.067,\N,\N
2461,251,Eddie,Jordan,15,12,1:27.271,\N,\N
2462,251,Olivier,Ligier,26,13,1:27.384,\N,\N
2463,251,Jean-Christophe,Sauber,29,14,1:28.741,\N,\N
2464,251,Massimiliano,Footwork,9,15,1:28.870,\N,\N
2465,251,Mika,Tyrrell,4,16,1:29.028,\N,\N
2466,251,Ukyo,Tyrrell,3,17,1:29.287,\N,\N
2467,251,Luca,Minardi,24,18,1:29.559,\N,\N
2468,251,Pedro,Minardi,23,19,1:29.936,\N,\N
2469,251,Taki,Footwork,10,20,1:30.515,\N,\N
2470,251,Andrea,Pacific,17,21,1:30.721,\N,\N
2471,251,Roberto,Forti,22,22,1:30.834,\N,\N
2472,251,Pedro,Forti,21,23,1:32.102,\N,\N
2473,251,Giovanni,Pacific,16,24,1:32.470,\N,\N
2474,252,David,Williams,6,1,1:20.537,\N,\N
2475,252,Damon,Williams,5,2,1:20.905,\N,\N
2476,252,Michael,Benetton,1,3,1:21.301,\N,\N
2477,252,Gerhard,Ferrari,28,4,1:21.970,\N,\N
2478,252,Heinz-Harald,Sauber,30,5,1:22.226,\N,\N
2479,252,Johnny,Benetton,2,6,1:22.322,\N,\N
2480,252,Jean,Ferrari,27,7,1:22.391,\N,\N
2481,252,Rubens,Jordan,14,8,1:22.538,\N,\N
2482,252,Martin,Ligier,25,9,1:22.588,\N,\N
2483,252,Eddie,Jordan,15,10,1:22.831,\N,\N
2484,252,Olivier,Ligier,26,11,1:22.904,\N,\N
2485,252,Mark,McLaren,7,12,1:22.914,\N,\N
2486,252,Mika,McLaren,8,13,1:23.064,\N,\N
2487,252,Jean-Christophe,Sauber,29,14,1:23.934,\N,\N
2488,252,Mika,Tyrrell,4,15,1:23.936,\N,\N
2489,252,Ukyo,Tyrrell,3,16,1:24.287,\N,\N
2490,252,Pedro,Minardi,23,17,1:24.657,\N,\N
2491,252,Luca,Minardi,24,18,1:24.778,\N,\N
2492,252,Taki,Footwork,10,19,1:24.883,\N,\N
2493,252,Massimiliano,Footwork,9,20,1:25.179,\N,\N
2494,252,Andrea,Pacific,17,21,1:26.172,\N,\N
2495,252,Pedro,Forti,21,22,1:27.292,\N,\N
2496,252,Roberto,Forti,22,23,1:27.523,\N,\N
2497,252,Jean-Denis,Pacific,16,24,1:32.769,\N,\N
2498,253,David,Williams,6,1,1:18.738,\N,\N
2499,253,Damon,Williams,5,2,1:18.972,\N,\N
2500,253,Michael,Benetton,1,3,1:19.150,\N,\N
2501,253,Gerhard,Ferrari,28,4,1:19.821,\N,\N
2502,253,Eddie,Jordan,15,5,1:20.488,\N,\N
2503,253,Jean,Ferrari,27,6,1:20.510,\N,\N
2504,253,Johnny,Benetton,2,7,1:20.653,\N,\N
2505,253,Heinz-Harald,Sauber,30,8,1:20.749,\N,\N
2506,253,Mika,McLaren,8,9,1:20.866,\N,\N
2507,253,Mark,McLaren,7,10,1:20.909,\N,\N
2508,253,Rubens,Jordan,14,11,1:21.211,\N,\N
2509,253,Martin,Ligier,25,12,1:21.541,\N,\N
2510,253,Jean-Christophe,Sauber,29,13,1:22.059,\N,\N
2511,253,Olivier,Ligier,26,14,1:22.062,\N,\N
2512,253,Mika,Tyrrell,4,15,1:23.058,\N,\N
2513,253,Pedro,Minardi,23,16,1:23.328,\N,\N
2514,253,Massimiliano,Footwork,9,17,1:23.689,\N,\N
2515,253,Luca,Minardi,24,18,1:23.760,\N,\N
2516,253,Gabriele,Tyrrell,3,19,1:24.286,\N,\N
2517,253,Andrea,Pacific,17,20,1:24.696,\N,\N
2518,253,Taki,Footwork,10,21,1:24.900,\N,\N
2519,253,Pedro,Forti,21,22,1:25.157,\N,\N
2520,253,Roberto,Forti,22,23,1:26.098,\N,\N
2521,253,Jean-Denis,Pacific,16,24,1:27.853,\N,\N
2522,254,David,Williams,6,1,1:14.013,\N,\N
2523,254,Damon,Williams,5,2,1:14.213,\N,\N
2524,254,Michael,Benetton,1,3,1:14.284,\N,\N
2525,254,Jean,Ferrari,27,4,1:14.919,\N,\N
2526,254,Gerhard,Ferrari,28,5,1:14.974,\N,\N
2527,254,Eddie,Jordan,15,6,1:15.354,\N,\N
2528,254,Johnny,Benetton,2,7,1:15.556,\N,\N
2529,254,Heinz-Harald,Sauber,30,8,1:15.561,\N,\N
2530,254,Olivier,Ligier,26,9,1:15.621,\N,\N
2531,254,Mark,McLaren,7,10,1:15.652,\N,\N
2532,254,Rubens,Jordan,14,11,1:15.774,\N,\N
2533,254,Jan,McLaren,8,12,1:16.339,\N,\N
2534,254,Aguri,Ligier,25,13,1:16.519,\N,\N
2535,254,Pedro,Minardi,23,14,1:16.596,\N,\N
2536,254,Jean-Christophe,Sauber,29,15,1:16.646,\N,\N
2537,254,Luca,Minardi,24,16,1:16.887,\N,\N
2538,254,Ukyo,Tyrrell,3,17,1:17.014,\N,\N
2539,254,Mika,Tyrrell,4,18,1:17.213,\N,\N
2540,254,Gianni,Footwork,9,19,1:18.114,\N,\N
2541,254,Taki,Footwork,10,20,1:18.212,\N,\N
2542,254,Pedro,Forti,21,21,1:19.579,\N,\N
2543,254,Roberto,Forti,22,22,1:19.745,\N,\N
2544,254,Andrea,Pacific,17,23,1:20.093,\N,\N
2545,254,Bertrand,Pacific,16,24,1:21.405,\N,\N
2546,255,Michael,Benetton,1,1,1:38.023,\N,\N
2547,255,Jean,Ferrari,27,2,1:38.888,\N,\N
2548,255,Mika,McLaren,8,3,1:38.954,\N,\N
2549,255,Damon,Williams,5,4,1:39.032,\N,\N
2550,255,Gerhard,Ferrari,28,5,1:39.040,\N,\N
2551,255,David,Williams,6,6,1:39.155,\N,\N
2552,255,Eddie,Jordan,15,7,1:39.621,\N,\N
2553,255,Heinz-Harald,Sauber,30,8,1:40.010,\N,\N
2554,255,Johnny,Benetton,2,9,1:40.349,\N,\N
2555,255,Rubens,Jordan,14,10,1:40.381,\N,\N
2556,255,Olivier,Ligier,26,11,1:40.838,\N,\N
2557,255,Mika,Tyrrell,4,12,1:41.355,\N,\N
2558,255,Aguri,Ligier,25,13,1:41.592,\N,\N
2559,255,Ukyo,Tyrrell,3,14,1:41.977,\N,\N
2560,255,Gianni,Footwork,9,15,1:42.059,\N,\N
2561,255,Karl,Sauber,29,16,1:42.912,\N,\N
2562,255,Pedro,Minardi,23,17,1:43.102,\N,\N
2563,255,Luca,Minardi,24,18,1:43.542,\N,\N
2564,255,Taki,Footwork,10,19,1:44.074,\N,\N
2565,255,Andrea,Pacific,17,20,1:46.097,\N,\N
2566,255,Pedro,Forti,21,21,1:46.654,\N,\N
2567,255,Roberto,Forti,22,22,1:48.267,\N,\N
2568,255,Bertrand,Pacific,16,23,1:48.289,\N,\N
2569,255,Mark,McLaren,7,24,16:42.640,\N,\N
2570,256,Damon,Williams,5,1,\N,\N,\N
2571,256,David,Williams,6,2,\N,\N,\N
2572,256,Michael,Benetton,1,3,\N,\N,\N
2573,256,Gerhard,Ferrari,28,4,\N,\N,\N
2574,256,Jean,Ferrari,27,5,\N,\N,\N
2575,256,Heinz-Harald,Sauber,30,6,\N,\N,\N
2576,256,Rubens,Jordan,14,7,\N,\N,\N
2577,256,Johnny,Benetton,2,8,\N,\N,\N
