qualifyId,raceId,forename,constructorId,number,position,q1,q2,q3
2297,244,Pierluigi,18,23,18,1:26.913,\N,\N
2298,244,Jean-Christophe,15,29,19,1:27.145,\N,\N
2299,244,Domenico,31,11,20,1:28.337,\N,\N
2300,244,Bertrand,30,16,21,1:29.039,\N,\N
2301,244,Pedro,28,21,22,1:29.244,\N,\N
2302,244,Jos,31,12,23,1:29.391,\N,\N
2303,244,Roberto,28,22,24,1:29.608,\N,\N
2304,244,Andrea,30,17,25,1:30.149,\N,\N
2305,244,Taki,29,10,26,1:31.542,\N,\N
2306,245,Michael,22,1,1,1:27.661,\N,\N
2307,245,Damon,3,5,2,1:28.039,\N,\N
2308,245,David,3,6,3,1:28.091,\N,\N
2309,245,Gerhard,6,28,4,1:28.189,\N,\N
2310,245,Jean,6,27,5,1:28.474,\N,\N
2311,245,Johnny,22,2,6,1:28.498,\N,\N
2312,245,Mika,1,8,7,1:28.910,\N,\N
2313,245,Eddie,17,15,8,1:29.021,\N,\N
2314,245,Rubens,17,14,9,1:29.171,\N,\N
2315,245,Mark,1,7,10,1:29.641,\N,\N
2316,245,Olivier,27,26,11,1:29.809,\N,\N
2317,245,Heinz-Harald,15,30,12,1:30.017,\N,\N
2318,245,Gianni,29,9,13,1:30.159,\N,\N
2319,245,Martin,27,25,14,1:30.255,\N,\N
2320,245,Mika,25,4,15,1:30.657,\N,\N
2321,245,Ukyo,25,3,16,1:31.382,\N,\N
2322,245,Pierluigi,18,23,17,1:31.445,\N,\N
2323,245,Jean-Christophe,15,29,18,1:31.838,\N,\N
2324,245,Luca,18,24,19,1:31.853,\N,\N
2325,245,Bertrand,30,16,20,1:32.841,\N,\N
2326,245,Andrea,30,17,21,1:32.894,\N,\N
2327,245,Taki,29,10,22,1:32.995,\N,\N
2328,245,Roberto,28,22,23,1:34.000,\N,\N
2329,245,Pedro,28,21,24,1:34.982,\N,\N
2330,246,Damon,3,5,1,1:17.225,\N,\N
2331,246,Michael,22,1,2,1:17.512,\N,\N
2332,246,David,3,6,3,1:17.925,\N,\N
2333,246,Jean,6,27,4,1:18.761,\N,\N
2334,246,Rubens,17,14,5,1:18.810,\N,\N
2335,246,Olivier,27,26,6,1:19.047,\N,\N
2336,246,Gerhard,6,28,7,1:19.051,\N,\N
2337,246,Mika,1,8,8,1:19.238,\N,\N
2338,246,Martin,27,25,9,1:19.384,\N,\N
2339,246,Johnny,22,2,10,1:19.555,\N,\N
2340,246,Eddie,17,15,11,1:19.845,\N,\N
2341,246,Heinz-Harald,15,30,12,1:20.309,\N,\N
2342,246,Mark,1,7,13,1:20.527,\N,\N
2343,246,Mika,25,4,14,1:20.796,\N,\N
2344,246,Jean-Christophe,15,29,15,1:20.943,\N,\N
2345,246,Gianni,29,9,16,1:21.076,\N,\N
2346,246,Luca,18,24,17,1:21.323,\N,\N
2347,246,Taki,29,10,18,1:21.894,\N,\N
2348,246,Ukyo,25,3,19,1:21.930,\N,\N
2349,246,Pierluigi,18,23,20,1:22.104,\N,\N
2350,246,Andrea,30,17,21,1:23.466,\N,\N
2351,246,Bertrand,30,16,22,1:23.647,\N,\N
2352,246,Pedro,28,21,23,1:24.184,\N,\N
2353,246,Roberto,28,22,24,1:24.865,\N,\N
2354,247,Damon,3,5,1,1:28.124,\N,\N
2355,247,Michael,22,1,2,1:28.397,\N,\N
2356,247,David,3,6,3,1:28.947,\N,\N
2357,247,Gerhard,6,28,4,1:29.657,\N,\N
2358,247,Johnny,22,2,5,1:29.867,\N,\N
2359,247,Jean,6,27,6,1:29.874,\N,\N
2360,247,Eddie,17,15,7,1:30.083,\N,\N
2361,247,Mika,1,8,8,1:30.140,\N,\N
2362,247,Rubens,17,14,9,1:30.354,\N,\N
2363,247,Mark,1,7,10,1:30.453,\N,\N
2364,247,Martin,27,25,11,1:30.946,\N,\N
2365,247,Heinz-Harald,15,30,12,1:31.602,\N,\N
2366,247,Olivier,27,26,13,1:31.842,\N,\N
2367,247,Ukyo,25,3,14,1:32.087,\N,\N
2368,247,Pierluigi,18,23,15,1:32.259,\N,\N
2369,247,Jean-Christophe,15,29,16,1:33.166,\N,\N
2370,247,Massimiliano,29,9,17,1:34.154,\N,\N
2371,247,Luca,18,24,18,1:34.556,\N,\N
2372,247,Taki,29,10,19,1:35.323,\N,\N
2373,247,Pedro,28,21,20,1:36.023,\N,\N
2374,247,Bertrand,30,16,21,1:36.076,\N,\N
2375,247,Roberto,28,22,22,1:36.651,\N,\N
2376,247,Mika,25,3,23,1:48.639,\N,\N
2377,247,Andrea,30,17,24,1:52.398,\N,\N
2378,248,Damon,3,5,1,1:44.385,\N,\N
2379,248,Michael,22,1,2,1:44.465,\N,\N
2380,248,David,3,6,3,1:44.540,\N,\N
2381,248,Gerhard,6,28,4,1:45.553,\N,\N
2382,248,Rubens,17,14,5,1:45.765,\N,\N
2383,248,Eddie,17,15,6,1:45.846,\N,\N
2384,248,Mika,1,8,7,1:45.849,\N,\N
2385,248,Mark,1,7,8,1:46.221,\N,\N
2386,248,Johnny,22,2,9,1:46.315,\N,\N
2387,248,Jean,6,27,10,1:46.356,\N,\N
2388,248,Heinz-Harald,15,30,11,1:46.801,\N,\N
2389,248,Olivier,27,26,12,1:47.372,\N,\N
2390,248,Mika,25,4,13,1:47.507,\N,\N
2391,248,Jean-Christophe,15,29,14,1:47.636,\N,\N
2392,248,Massimiliano,29,9,15,1:48.093,\N,\N
2393,248,Luca,18,24,16,1:49.302,\N,\N
2394,248,Ukyo,25,3,17,1:49.402,\N,\N
2395,248,Aguri,27,25,18,1:49.716,\N,\N
2396,248,Taki,29,10,19,1:49.892,\N,\N
2397,248,Pierluigi,18,23,20,1:49.990,\N,\N
2398,248,Pedro,28,21,21,1:52.961,\N,\N
2399,248,Roberto,28,22,22,1:53.405,\N,\N
2400,248,Andrea,30,17,23,1:53.492,\N,\N
2401,248,Giovanni,30,16,24,1:54.625,\N,\N
2402,249,Damon,3,5,1,1:16.982,\N,\N
2403,249,David,3,6,2,1:17.366,\N,\N
2404,249,Michael,22,1,3,1:17.558,\N,\N
2405,249,Gerhard,6,28,4,1:18.059,\N,\N
2406,249,Mika,1,8,5,1:18.363,\N,\N
2407,249,Jean,6,27,6,1:18.968,\N,\N
2408,249,Eddie,17,15,7,1:19.499,\N,\N
2409,249,Martin,27,25,8,1:19.748,\N,\N
2410,249,Johnny,22,2,9,1:20.072,\N,\N
2411,249,Olivier,27,26,10,1:20.160,\N,\N
2412,249,Heinz-Harald,15,30,11,1:20.413,\N,\N
2413,249,Luca,18,24,12,1:20.543,\N,\N
2414,249,Mark,1,7,13,1:20.640,\N,\N
2415,249,Rubens,17,14,14,1:20.902,\N,\N
2416,249,Pedro,18,23,15,1:21.156,\N,\N
2417,249,Mika,25,4,16,1:21.624,\N,\N
2418,249,Ukyo,25,3,17,1:21.702,\N,\N
2419,249,Taki,29,10,18,1:22.081,\N,\N
2420,249,Jean-Christophe,15,29,19,1:22.161,\N,\N
2421,249,Massimiliano,29,9,20,1:23.275,\N,\N
2422,249,Roberto,28,22,21,1:24.351,\N,\N
2423,249,Andrea,30,17,22,1:24.371,\N,\N
2424,249,Pedro,28,21,23,1:24.695,\N,\N
2425,249,Giovanni,30,16,24,1:26.570,\N,\N
2426,250,Gerhard,6,28,1,1:54.392,\N,\N
2427,250,Jean,6,27,2,1:54.631,\N,\N
2428,250,Mika,1,8,3,1:55.435,\N,\N
2429,250,Johnny,22,2,4,1:56.085,\N,\N
2430,250,David,3,6,5,1:56.254,\N,\N
2431,250,Mark,1,7,6,1:56.622,\N,\N
2432,250,Eddie,17,15,7,1:57.001,\N,\N
2433,250,Damon,3,5,8,1:57.768,\N,\N
2434,250,Olivier,27,26,9,1:58.021,\N,\N
2435,250,Heinz-Harald,15,30,10,1:58.148,\N,\N
2436,250,Mika,25,4,11,1:58.224,\N,\N
2437,250,Rubens,17,14,12,1:58.293,\N,\N
2438,250,Martin,27,26,13,1:58.314,\N,\N
2439,250,Jean-Christophe,15,29,14,1:58.356,\N,\N
2440,250,Ukyo,25,3,15,1:58.551,\N,\N
2441,250,Michael,22,1,16,1:59.079,\N,\N
2442,250,Pedro,18,23,17,1:59.256,\N,\N
2443,250,Taki,29,10,18,2:00.990,\N,\N
2444,250,Luca,18,24,19,2:01.013,\N,\N
2445,250,Massimiliano,29,9,20,2:01.685,\N,\N
2446,250,Andrea,30,17,21,2:02.405,\N,\N
2447,250,Roberto,28,22,22,2:03.817,\N,\N
2448,250,Giovanni,30,16,23,2:06.407,\N,\N
2449,250,Pedro,28,21,24,2:09.537,\N,\N
2450,251,David,3,6,1,1:24.462,\N,\N
2451,251,Michael,22,1,2,1:25.026,\N,\N
2452,251,Gerhard,6,28,3,1:25.353,\N,\N
2453,251,Damon,3,5,4,1:25.699,\N,\N
2454,251,Jean,6,27,5,1:25.707,\N,\N
2455,251,Rubens,17,14,6,1:25.919,\N,\N
2456,251,Mika,1,8,7,1:25.920,\N,\N
2457,251,Johnny,22,2,8,1:26.433,\N,\N
2458,251,Mark,1,7,9,1:26.472,\N,\N
2459,251,Heinz-Harald,15,30,10,1:26.541,\N,\N
2460,251,Martin,27,26,11,1:27.067,\N,\N
2461,251,Eddie,17,15,12,1:27.271,\N,\N
2462,251,Olivier,27,26,13,1:27.384,\N,\N
2463,251,Jean-Christophe,15,29,14,1:28.741,\N,\N
2464,251,Massimiliano,29,9,15,1:28.870,\N,\N
2465,251,Mika,25,4,16,1:29.028,\N,\N
2466,251,Ukyo,25,3,17,1:29.287,\N,\N
2467,251,Luca,18,24,18,1:29.559,\N,\N
2468,251,Pedro,18,23,19,1:29.936,\N,\N
2469,251,Taki,29,10,20,1:30.515,\N,\N
2470,251,Andrea,30,17,21,1:30.721,\N,\N
2471,251,Roberto,28,22,22,1:30.834,\N,\N
2472,251,Pedro,28,21,23,1:32.102,\N,\N
2473,251,Giovanni,30,16,24,1:32.470,\N,\N
2474,252,David,3,6,1,1:20.537,\N,\N
2475,252,Damon,3,5,2,1:20.905,\N,\N
2476,252,Michael,22,1,3,1:21.301,\N,\N
2477,252,Gerhard,6,28,4,1:21.970,\N,\N
2478,252,Heinz-Harald,15,30,5,1:22.226,\N,\N
2479,252,Johnny,22,2,6,1:22.322,\N,\N
2480,252,Jean,6,27,7,1:22.391,\N,\N
2481,252,Rubens,17,14,8,1:22.538,\N,\N
2482,252,Martin,27,25,9,1:22.588,\N,\N
2483,252,Eddie,17,15,10,1:22.831,\N,\N
2484,252,Olivier,27,26,11,1:22.904,\N,\N
2485,252,Mark,1,7,12,1:22.914,\N,\N
2486,252,Mika,1,8,13,1:23.064,\N,\N
2487,252,Jean-Christophe,15,29,14,1:23.934,\N,\N
2488,252,Mika,25,4,15,1:23.936,\N,\N
2489,252,Ukyo,25,3,16,1:24.287,\N,\N
2490,252,Pedro,18,23,17,1:24.657,\N,\N
2491,252,Luca,18,24,18,1:24.778,\N,\N
2492,252,Taki,29,10,19,1:24.883,\N,\N
2493,252,Massimiliano,29,9,20,1:25.179,\N,\N
2494,252,Andrea,30,17,21,1:26.172,\N,\N
2495,252,Pedro,28,21,22,1:27.292,\N,\N
2496,252,Roberto,28,22,23,1:27.523,\N,\N
2497,252,Jean-Denis,30,16,24,1:32.769,\N,\N
2498,253,David,3,6,1,1:18.738,\N,\N
2499,253,Damon,3,5,2,1:18.972,\N,\N
2500,253,Michael,22,1,3,1:19.150,\N,\N
2501,253,Gerhard,6,28,4,1:19.821,\N,\N
2502,253,Eddie,17,15,5,1:20.488,\N,\N
2503,253,Jean,6,27,6,1:20.510,\N,\N
2504,253,Johnny,22,2,7,1:20.653,\N,\N
2505,253,Heinz-Harald,15,30,8,1:20.749,\N,\N
2506,253,Mika,1,8,9,1:20.866,\N,\N
2507,253,Mark,1,7,10,1:20.909,\N,\N
2508,253,Rubens,17,14,11,1:21.211,\N,\N
2509,253,Martin,27,25,12,1:21.541,\N,\N
2510,253,Jean-Christophe,15,29,13,1:22.059,\N,\N
2511,253,Olivier,27,26,14,1:22.062,\N,\N
2512,253,Mika,25,4,15,1:23.058,\N,\N
2513,253,Pedro,18,23,16,1:23.328,\N,\N
2514,253,Massimiliano,29,9,17,1:23.689,\N,\N
2515,253,Luca,18,24,18,1:23.760,\N,\N
2516,253,Gabriele,25,3,19,1:24.286,\N,\N
2517,253,Andrea,30,17,20,1:24.696,\N,\N
2518,253,Taki,29,10,21,1:24.900,\N,\N
2519,253,Pedro,28,21,22,1:25.157,\N,\N
2520,253,Roberto,28,22,23,1:26.098,\N,\N
2521,253,Jean-Denis,30,16,24,1:27.853,\N,\N
2522,254,David,3,6,1,1:14.013,\N,\N
2523,254,Damon,3,5,2,1:14.213,\N,\N
2524,254,Michael,22,1,3,1:14.284,\N,\N
2525,254,Jean,6,27,4,1:14.919,\N,\N
2526,254,Gerhard,6,28,5,1:14.974,\N,\N
2527,254,Eddie,17,15,6,1:15.354,\N,\N
2528,254,Johnny,22,2,7,1:15.556,\N,\N
2529,254,Heinz-Harald,15,30,8,1:15.561,\N,\N
2530,254,Olivier,27,26,9,1:15.621,\N,\N
2531,254,Mark,1,7,10,1:15.652,\N,\N
2532,254,Rubens,17,14,11,1:15.774,\N,\N
2533,254,Jan,1,8,12,1:16.339,\N,\N
2534,254,Aguri,27,25,13,1:16.519,\N,\N
2535,254,Pedro,18,23,14,1:16.596,\N,\N
2536,254,Jean-Christophe,15,29,15,1:16.646,\N,\N
2537,254,Luca,18,24,16,1:16.887,\N,\N
2538,254,Ukyo,25,3,17,1:17.014,\N,\N
2539,254,Mika,25,4,18,1:17.213,\N,\N
2540,254,Gianni,29,9,19,1:18.114,\N,\N
2541,254,Taki,29,10,20,1:18.212,\N,\N
2542,254,Pedro,28,21,21,1:19.579,\N,\N
2543,254,Roberto,28,22,22,1:19.745,\N,\N
2544,254,Andrea,30,17,23,1:20.093,\N,\N
2545,254,Bertrand,30,16,24,1:21.405,\N,\N
2546,255,Michael,22,1,1,1:38.023,\N,\N
2547,255,Jean,6,27,2,1:38.888,\N,\N
2548,255,Mika,1,8,3,1:38.954,\N,\N
2549,255,Damon,3,5,4,1:39.032,\N,\N
2550,255,Gerhard,6,28,5,1:39.040,\N,\N
2551,255,David,3,6,6,1:39.155,\N,\N
2552,255,Eddie,17,15,7,1:39.621,\N,\N
2553,255,Heinz-Harald,15,30,8,1:40.010,\N,\N
2554,255,Johnny,22,2,9,1:40.349,\N,\N
2555,255,Rubens,17,14,10,1:40.381,\N,\N
2556,255,Olivier,27,26,11,1:40.838,\N,\N
2557,255,Mika,25,4,12,1:41.355,\N,\N
2558,255,Aguri,27,25,13,1:41.592,\N,\N
2559,255,Ukyo,25,3,14,1:41.977,\N,\N
2560,255,Gianni,29,9,15,1:42.059,\N,\N
2561,255,Karl,15,29,16,1:42.912,\N,\N
2562,255,Pedro,18,23,17,1:43.102,\N,\N
2563,255,Luca,18,24,18,1:43.542,\N,\N
2564,255,Taki,29,10,19,1:44.074,\N,\N
2565,255,Andrea,30,17,20,1:46.097,\N,\N
2566,255,Pedro,28,21,21,1:46.654,\N,\N
2567,255,Roberto,28,22,22,1:48.267,\N,\N
2568,255,Bertrand,30,16,23,1:48.289,\N,\N
2569,255,Mark,1,7,24,16:42.640,\N,\N
2570,256,Damon,3,5,1,\N,\N,\N
2571,256,David,3,6,2,\N,\N,\N
2572,256,Michael,22,1,3,\N,\N,\N
2573,256,Gerhard,6,28,4,\N,\N,\N
2574,256,Jean,6,27,5,\N,\N,\N
2575,256,Heinz-Harald,15,30,6,\N,\N,\N
2576,256,Rubens,17,14,7,\N,\N,\N
2577,256,Johnny,22,2,8,\N,\N,\N
2578,256,Eddie,17,15,9,\N,\N,\N
2579,256,Mark,1,7,10,\N,\N,\N
2580,256,Martin,27,25,11,\N,\N,\N
2581,256,Olivier,27,26,12,\N,\N,\N
2582,256,Gianni,29,9,13,\N,\N,\N
2583,256,Mika,25,4,14,\N,\N,\N
2584,256,Luca,18,24,15,\N,\N,\N
2585,256,Ukyo,25,3,16,\N,\N,\N
2586,256,Pedro,18,23,17,\N,\N,\N
2587,256,Karl,15,29,18,\N,\N,\N
2588,256,Taki,29,10,19,\N,\N,\N
2589,256,Roberto,28,22,20,\N,\N,\N
2590,256,Pedro,28,21,21,\N,\N,\N
2591,256,Andrea,30,16,22,\N,\N,\N
2592,256,Bertrand,30,16,23,\N,\N,\N
2593,256,Mika,1,8,24,\N,\N,\N
2594,257,Ayrton,3,2,1,1:15.962,\N,\N
2595,257,Michael,22,5,2,1:16.290,\N,\N
2596,257,Jean,6,27,3,1:17.385,\N,\N
2597,257,Damon,3,0,4,1:17.554,\N,\N
2598,257,Heinz-Harald,15,30,5,1:17.806,\N,\N
2599,257,Gianni,29,10,6,1:17.866,\N,\N
2600,257,Karl,15,29,7,1:17.927,\N,\N
2601,257,Mika,1,7,8,1:18.122,\N,\N
2602,257,Jos,22,6,9,1:18.183,\N,\N
2603,257,Ukyo,25,3,10,1:18.194,\N,\N
2604,257,Christian,29,9,11,1:18.204,\N,\N
2605,257,Mark,25,4,12,1:18.246,\N,\N
2606,257,Érik,33,20,13,1:18.321,\N,\N
2607,257,Rubens,17,14,14,1:18.414,\N,\N
2608,257,Pierluigi,18,23,15,1:18.659,\N,\N
2609,257,Eddie,17,15,16,1:18.751,\N,\N
2610,257,Gerhard,6,28,17,1:18.855,\N,\N
2611,257,Martin,1,8,18,1:18.864,\N,\N
2612,257,Olivier,27,26,19,1:19.304,\N,\N
2613,257,Éric,27,25,20,1:19.398,\N,\N
2614,257,Johnny,32,12,21,1:19.483,\N,\N
2615,257,Michele,18,24,22,1:19.517,\N,\N
2616,257,Olivier,33,19,23,1:19.524,\N,\N
2617,257,Pedro,32,11,24,1:19.975,\N,\N
2618,257,Bertrand,30,34,25,1:20.729,\N,\N
2619,257,David,31,31,26,1:21.186,\N,\N
2620,258,Ayrton,3,2,1,1:10.218,\N,\N
2621,258,Michael,22,5,2,1:10.440,\N,\N
2622,258,Damon,3,0,3,1:10.771,\N,\N
2623,258,Mika,1,7,4,1:11.683,\N,\N
2624,258,Gerhard,6,28,5,1:11.744,\N,\N
2625,258,Martin,1,8,6,1:12.351,\N,\N
2626,258,Nicola,6,27,7,1:12.372,\N,\N
2627,258,Rubens,17,14,8,1:12.409,\N,\N
2628,258,Christian,29,9,9,1:12.444,\N,\N
2629,258,Jos,22,6,10,1:12.554,\N,\N
2630,258,Heinz-Harald,15,30,11,1:12.686,\N,\N
2631,258,Mark,25,4,12,1:12.751,\N,\N
2632,258,Gianni,29,10,13,1:12.866,\N,\N
2633,258,Ukyo,25,3,14,1:13.013,\N,\N
2634,258,Michele,18,24,15,1:13.016,\N,\N
2635,258,Érik,33,20,16,1:13.111,\N,\N
2636,258,Pierluigi,18,23,17,1:13.529,\N,\N
2637,258,Éric,27,25,18,1:13.613,\N,\N
2638,258,Karl,15,29,19,1:13.855,\N,\N
2639,258,Aguri,17,15,20,1:13.932,\N,\N
2640,258,Olivier,33,19,21,1:14.101,\N,\N
2641,258,Olivier,27,26,22,1:14.106,\N,\N
2642,258,Johnny,32,12,23,1:14.424,\N,\N
2643,258,Pedro,32,11,24,1:14.657,\N,\N
2644,258,David,31,31,25,1:14.748,\N,\N
2645,258,Roland,31,32,26,1:16.536,\N,\N
2646,259,Ayrton,3,2,1,1:21.548,\N,\N
2647,259,Michael,22,5,2,1:21.885,\N,\N
2648,259,Gerhard,6,28,3,1:22.113,\N,\N
2649,259,Damon,3,0,4,1:22.168,\N,\N
2650,259,Jyrki,22,6,5,1:22.717,\N,\N
2651,259,Nicola,6,27,6,1:22.841,\N,\N
2652,259,Heinz-Harald,15,30,7,1:23.119,\N,\N
2653,259,Mika,1,7,8,1:23.140,\N,\N
2654,259,Ukyo,25,3,9,1:23.322,\N,\N
2655,259,Karl,15,29,10,1:23.347,\N,\N
2656,259,Gianni,29,10,11,1:23.663,\N,\N
2657,259,Mark,25,4,12,1:23.703,\N,\N
2658,259,Martin,1,8,13,1:23.858,\N,\N
2659,259,Pierluigi,18,23,14,1:24.078,\N,\N
2660,259,Michele,18,24,15,1:24.276,\N,\N
2661,259,Christian,29,9,16,1:24.472,\N,\N
2662,259,Éric,27,25,17,1:24.678,\N,\N
2663,259,Érik,33,20,18,1:24.852,\N,\N
2664,259,Olivier,27,26,19,1:24.996,\N,\N
2665,259,Johnny,32,12,20,1:25.114,\N,\N
2666,259,Andrea,17,15,21,1:25.234,\N,\N
2667,259,Pedro,32,11,22,1:25.295,\N,\N
2668,259,Olivier,33,19,23,1:25.991,\N,\N
2669,259,David,31,31,24,1:26.817,\N,\N
2670,259,Bertrand,30,34,25,1:27.143,\N,\N
2671,259,Roland,31,32,26,1:27.584,\N,\N
2672,259,Paul,30,33,27,1:27.881,\N,\N
2673,259,Rubens,17,14,28,\N,\N,\N
2674,261,Michael,22,5,1,1:21.908,\N,\N
2675,261,Damon,3,0,2,1:22.559,\N,\N
2676,261,Mika,1,7,3,1:22.660,\N,\N
2677,261,Jyrki,22,6,4,1:22.983,\N,\N
2678,261,Rubens,17,14,5,1:23.594,\N,\N
2679,261,Jean,6,27,6,1:23.700,\N,\N
2680,261,Gerhard,6,28,7,1:23.715,\N,\N
2681,261,Martin,1,8,8,1:23.763,\N,\N
2682,261,David,3,2,9,1:23.782,\N,\N
2683,261,Ukyo,25,3,10,1:23.969,\N,\N
2684,261,Mark,25,4,11,1:23.981,\N,\N
2685,261,Heinz-Harald,15,30,12,1:24.254,\N,\N
2686,261,Eddie,17,15,13,1:24.930,\N,\N
2687,261,Michele,18,24,14,1:24.996,\N,\N
2688,261,Gianni,29,10,15,1:25.018,\N,\N
2689,261,Érik,33,20,16,1:25.050,\N,\N
2690,261,Olivier,33,19,17,1:25.161,\N,\N
2691,261,Pierluigi,18,23,18,1:25.247,\N,\N
2692,261,Olivier,27,26,19,1:25.577,\N,\N
2693,261,Éric,27,25,20,1:25.766,\N,\N
2694,261,Christian,29,9,21,1:26.084,\N,\N
2695,261,Johnny,32,12,22,1:26.397,\N,\N
2696,261,Alessandro,32,11,23,1:27.685,\N,\N
2697,261,David,31,31,24,1:28.151,\N,\N
2698,261,Bertrand,30,34,25,1:28.873,\N,\N
2699,261,Paul,30,33,26,1:30.657,\N,\N
2700,262,Michael,22,5,1,1:26.178,\N,\N
2701,262,Jean,6,27,2,1:26.277,\N,\N
2702,262,Gerhard,6,28,3,1:27.059,\N,\N
2703,262,Damon,3,0,4,1:27.094,\N,\N
2704,262,David,3,2,5,1:27.211,\N,\N
2705,262,Rubens,17,14,6,1:27.554,\N,\N
2706,262,Mika,1,7,7,1:27.616,\N,\N
2707,262,Eddie,17,15,8,1:27.780,\N,\N
2708,262,Ukyo,25,3,9,1:27.827,\N,\N
2709,262,Heinz-Harald,15,30,10,1:27.977,\N,\N
2710,262,Gianni,29,10,11,1:27.989,\N,\N
2711,262,Martin,1,8,12,1:28.197,\N,\N
2712,262,Mark,25,4,13,1:28.579,\N,\N
2713,262,Andrea,15,29,14,1:28.694,\N,\N
2714,262,Pierluigi,18,23,15,1:28.847,\N,\N
2715,262,Christian,29,9,16,1:28.882,\N,\N
2716,262,Johnny,32,12,17,1:28.889,\N,\N
2717,262,Michele,18,24,18,1:28.903,\N,\N
2718,262,Olivier,27,26,19,1:28.950,\N,\N
2719,262,Jyrki,22,6,20,1:28.993,\N,\N
2720,262,Érik,33,20,21,1:29.039,\N,\N
2721,262,Olivier,33,19,22,1:29.403,\N,\N
2722,262,Alessandro,32,11,23,1:30.160,\N,\N
2723,262,Éric,27,25,24,1:30.493,\N,\N
2724,262,David,31,31,25,1:31.632,\N,\N
2725,262,Bertrand,30,34,26,1:32.838,\N,\N
2726,263,Damon,3,0,1,1:16.282,\N,\N
2727,263,Nigel,3,2,2,1:16.359,\N,\N
2728,263,Michael,22,5,3,1:16.707,\N,\N
2729,263,Jean,6,27,4,1:16.954,\N,\N
2730,263,Gerhard,6,28,5,1:16.959,\N,\N
2731,263,Eddie,17,15,6,1:17.441,\N,\N
2732,263,Rubens,17,14,7,1:17.482,\N,\N
2733,263,Jos,22,6,8,1:17.645,\N,\N
2734,263,Mika,1,7,9,1:17.768,\N,\N
2735,263,Heinz-Harald,15,30,10,1:17.830,\N,\N
2736,263,Andrea,15,29,11,1:17.866,\N,\N
2737,263,Martin,1,8,12,1:18.031,\N,\N
2738,263,Olivier,27,26,13,1:18.044,\N,\N
2739,263,Ukyo,25,3,14,1:18.192,\N,\N
2740,263,Éric,27,25,15,1:18.236,\N,\N
2741,263,Pierluigi,18,23,16,1:18.248,\N,\N
2742,263,Mark,25,4,17,1:18.381,\N,\N
2743,263,Christian,29,9,18,1:18.568,\N,\N
2744,263,Johnny,32,12,19,1:18.715,\N,\N
2745,263,Érik,33,20,20,1:18.811,\N,\N
2746,263,Michele,18,24,21,1:18.890,\N,\N
2747,263,Gianni,29,10,22,1:18.936,\N,\N
2748,263,Alessandro,32,11,23,1:19.066,\N,\N
2749,263,David,31,31,24,1:19.771,\N,\N
2750,263,Olivier,33,19,25,1:19.863,\N,\N
2751,263,Jean-Marc,31,32,26,1:21.829,\N,\N
2752,264,Damon,3,0,1,1:24.960,\N,\N
2753,264,Michael,22,5,2,1:24.963,\N,\N
2754,264,Gerhard,6,28,3,1:24.980,\N,\N
2755,264,Jean,6,27,4,1:25.541,\N,\N
2756,264,Mika,1,7,5,1:26.268,\N,\N
2757,264,Rubens,17,14,6,1:26.271,\N,\N
2758,264,David,3,2,7,1:26.337,\N,\N
2759,264,Ukyo,25,3,8,1:26.414,\N,\N
2760,264,Martin,1,8,9,1:26.768,\N,\N
2761,264,Jos,22,6,10,1:26.841,\N,\N
2762,264,Mark,25,4,11,1:26.920,\N,\N
2763,264,Eddie,17,15,12,1:27.065,\N,\N
2764,264,Heinz-Harald,15,30,13,1:27.284,\N,\N
2765,264,Pierluigi,18,23,14,1:27.522,\N,\N
2766,264,Olivier,27,26,15,1:27.785,\N,\N
2767,264,Gianni,29,10,16,1:27.886,\N,\N
2768,264,Michele,18,24,17,1:28.100,\N,\N
2769,264,Andrea,15,29,18,1:28.212,\N,\N
2770,264,Alessandro,32,11,19,1:28.225,\N,\N
2771,264,Christian,29,9,20,1:28.231,\N,\N
2772,264,Johnny,32,12,21,1:28.340,\N,\N
2773,264,Érik,33,20,22,1:28.519,\N,\N
2774,264,Éric,27,25,23,1:28.955,\N,\N
2775,264,Olivier,33,19,24,1:29.299,\N,\N
2776,264,David,31,31,25,1:30.690,\N,\N
2777,264,Jean-Marc,31,32,26,1:30.722,\N,\N
2778,265,Gerhard,6,28,1,1:43.582,\N,\N
2779,265,Jean,6,27,2,1:44.012,\N,\N
2780,265,Damon,3,0,3,1:44.026,\N,\N
2781,265,Michael,22,5,4,1:44.268,\N,\N
2782,265,Ukyo,25,3,5,1:44.718,\N,\N
2783,265,David,3,2,6,1:45.146,\N,\N
2784,265,Mark,25,4,7,1:45.474,\N,\N
2785,265,Mika,1,7,8,1:45.487,\N,\N
2786,265,Heinz-Harald,15,30,9,1:45.893,\N,\N
2787,265,Eddie,17,15,10,1:45.911,\N,\N
2788,265,Rubens,17,14,11,1:45.939,\N,\N
2789,265,Olivier,27,26,12,1:46.185,\N,\N
2790,265,Martin,1,8,13,1:46.218,\N,\N
2791,265,Éric,27,25,14,1:46.290,\N,\N
2792,265,Johnny,32,12,15,1:46.630,\N,\N
2793,265,Gianni,29,10,16,1:46.817,\N,\N
2794,265,Christian,29,9,17,1:47.102,\N,\N
2795,265,Andrea,15,29,18,1:47.235,\N,\N
2796,265,Jos,22,6,19,1:47.316,\N,\N
2797,265,Pierluigi,18,23,20,1:47.402,\N,\N
2798,265,Alessandro,32,11,21,1:47.425,\N,\N
