resultId,raceId,forename,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
1863,107,Giancarlo,15,11,10,9,9,9,0.0,71,+1:03.842,5345293,69,6,1:11.877,215.818,1
1864,107,Jacques,4,7,13,10,10,10,0.0,70,\N,\N,68,10,1:12.210,214.823,11
1865,107,David,1,5,12,11,11,11,0.0,70,\N,\N,40,12,1:12.522,213.899,11
1866,107,Jarno,7,16,9,12,12,12,0.0,70,\N,\N,65,11,1:12.435,214.156,11
1867,107,Ricardo,7,17,14,13,13,13,0.0,70,\N,\N,69,14,1:12.961,212.612,11
1868,107,Christian,19,15,15,14,14,14,0.0,69,\N,\N,49,13,1:12.891,212.816,12
1869,107,Timo,17,19,17,15,15,15,0.0,69,\N,\N,68,16,1:13.905,209.896,12
1870,107,Zsolt,18,21,19,16,16,16,0.0,67,\N,\N,45,17,1:14.743,207.543,14
1871,107,Gianmaria,18,20,20,17,17,17,0.0,67,\N,\N,50,18,1:14.756,207.507,14
1872,107,Mark,19,14,11,\N,R,18,0.0,23,\N,\N,20,15,1:13.197,211.926,4
1873,107,Nick,17,18,16,\N,R,19,0.0,15,\N,\N,11,19,1:15.855,204.500,8
1874,107,Jenson,16,9,5,\N,R,20,0.0,3,\N,\N,2,20,1:24.440,183.709,5
1875,108,David,1,5,11,1,1,1,10.0,58,1:34:42.1,5682100,\N,\N,\N,\N,1
1876,108,Juan,3,3,3,2,2,2,8.0,58,+8.675,5690775,\N,\N,\N,\N,1
1877,108,Kimi,1,6,15,3,3,3,6.0,58,+9.192,5691292,\N,\N,\N,\N,1
1878,108,Michael,6,1,1,4,4,4,5.0,58,+9.482,5691582,\N,\N,\N,\N,1
1879,108,Jarno,4,7,12,5,5,5,4.0,58,+38.801,5720901,\N,\N,\N,\N,1
1880,108,Heinz-Harald,15,10,4,6,6,6,3.0,58,+43.928,5726028,\N,\N,\N,\N,1
1881,108,Fernando,4,8,10,7,7,7,2.0,58,+45.074,5727174,\N,\N,\N,\N,1
1882,108,Ralf,3,4,9,8,8,8,1.0,58,+45.745,5727845,\N,\N,\N,\N,1
1883,108,Jacques,16,16,6,9,9,9,0.0,58,+1:05.536,5747636,\N,\N,\N,\N,1
1884,108,Jenson,16,17,8,10,10,10,0.0,58,+1:05.974,5748074,\N,\N,\N,\N,1
1885,108,Jos,18,19,20,11,11,11,0.0,57,\N,\N,\N,\N,\N,\N,11
1886,108,Giancarlo,17,11,13,\N,R,12,0.0,52,\N,\N,\N,\N,\N,\N,6
1887,108,Antônio,19,15,18,\N,R,13,0.0,52,\N,\N,\N,\N,\N,\N,22
1888,108,Olivier,7,20,5,\N,R,14,0.0,31,\N,\N,\N,\N,\N,\N,32
1889,108,Nick,15,9,7,\N,R,15,0.0,20,\N,\N,\N,\N,\N,\N,22
1890,108,Justin,18,18,19,\N,R,16,0.0,16,\N,\N,\N,\N,\N,\N,21
1891,108,Mark,19,14,14,\N,R,17,0.0,15,\N,\N,\N,\N,\N,\N,22
1892,108,Cristiano,7,21,16,\N,R,18,0.0,7,\N,\N,\N,\N,\N,\N,20
1893,108,Ralph,17,12,17,\N,R,19,0.0,6,\N,\N,\N,\N,\N,\N,3
1894,108,Rubens,6,2,2,\N,R,20,0.0,5,\N,\N,\N,\N,\N,\N,3
1895,109,Kimi,1,6,7,1,1,1,10.0,56,1:32:22.195,5542195,\N,\N,\N,\N,1
1896,109,Rubens,6,2,5,2,2,2,8.0,56,+39.286,5581481,\N,\N,\N,\N,1
1897,109,Fernando,4,8,1,3,3,3,6.0,56,+1:04.007,5606202,\N,\N,\N,\N,1
1898,109,Ralf,3,4,17,4,4,4,5.0,56,+1:28.026,5630221,\N,\N,\N,\N,1
1899,109,Jarno,4,7,2,5,5,5,4.0,55,\N,\N,\N,\N,\N,\N,11
1900,109,Michael,6,1,3,6,6,6,3.0,55,\N,\N,\N,\N,\N,\N,11
1901,109,Jenson,16,17,9,7,7,7,2.0,55,\N,\N,\N,\N,\N,\N,11
1902,109,Nick,15,9,6,8,8,8,1.0,55,\N,\N,\N,\N,\N,\N,11
1903,109,Heinz-Harald,15,10,13,9,9,9,0.0,55,\N,\N,\N,\N,\N,\N,11
1904,109,Ralph,17,12,20,10,10,10,0.0,55,\N,\N,\N,\N,\N,\N,11
1905,109,Cristiano,7,21,11,11,11,11,0.0,55,\N,\N,\N,\N,\N,\N,11
1906,109,Juan,3,3,8,12,12,12,0.0,53,\N,\N,\N,\N,\N,\N,13
1907,109,Jos,18,19,18,13,13,13,0.0,52,\N,\N,\N,\N,\N,\N,14
1908,109,Antônio,19,15,15,\N,R,14,0.0,42,\N,\N,\N,\N,\N,\N,20
1909,109,Justin,18,18,19,\N,R,15,0.0,41,\N,\N,\N,\N,\N,\N,26
1910,109,Mark,19,14,16,\N,R,16,0.0,35,\N,\N,\N,\N,\N,\N,5
1911,109,Olivier,7,20,10,\N,R,17,0.0,12,\N,\N,\N,\N,\N,\N,32
1912,109,David,1,5,4,\N,R,18,0.0,2,\N,\N,\N,\N,\N,\N,10
1913,109,Giancarlo,17,11,14,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,10
1914,109,Jacques,16,16,12,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,10
1915,110,Giancarlo,17,11,8,1,1,1,10.0,54,1:31:18.2,5478200,\N,\N,\N,\N,1
1916,110,Kimi,1,6,4,2,2,2,8.0,54,+0.945,5479145,\N,\N,\N,\N,1
1917,110,Fernando,4,8,10,3,3,3,6.0,54,+6.348,5484548,\N,\N,\N,\N,1
1918,110,David,1,5,2,4,4,4,5.0,54,+8.096,5486296,\N,\N,\N,\N,1
1919,110,Heinz-Harald,15,10,14,5,5,5,4.0,54,+8.642,5486842,\N,\N,\N,\N,1
1920,110,Jacques,16,16,13,6,6,6,3.0,54,+16.054,5494254,\N,\N,\N,\N,1
1921,110,Ralf,3,4,6,7,7,7,2.0,54,+38.526,5516726,\N,\N,\N,\N,1
1922,110,Jarno,4,7,5,8,8,8,1.0,54,+45.927,5524127,\N,\N,\N,\N,1
1923,110,Mark,19,14,3,9,9,9,0.0,53,\N,\N,\N,\N,\N,\N,3
1924,110,Cristiano,7,21,18,10,10,10,0.0,53,\N,\N,\N,\N,\N,\N,11
1925,110,Rubens,6,2,1,\N,R,11,0.0,47,\N,\N,\N,\N,\N,\N,69
1926,110,Jenson,16,17,11,\N,R,12,0.0,33,\N,\N,\N,\N,\N,\N,3
1927,110,Jos,18,19,19,\N,R,13,0.0,31,\N,\N,\N,\N,\N,\N,20
1928,110,Michael,6,1,7,\N,R,14,0.0,27,\N,\N,\N,\N,\N,\N,3
1929,110,Juan,3,3,9,\N,R,15,0.0,25,\N,\N,\N,\N,\N,\N,3
1930,110,Antônio,19,15,17,\N,R,16,0.0,25,\N,\N,\N,\N,\N,\N,3
1931,110,Olivier,7,20,15,\N,R,17,0.0,18,\N,\N,\N,\N,\N,\N,4
1932,110,Ralph,17,12,16,\N,R,18,0.0,18,\N,\N,\N,\N,\N,\N,22
1933,110,Justin,18,18,20,\N,R,19,0.0,16,\N,\N,\N,\N,\N,\N,20
1934,110,Nick,15,9,12,\N,R,20,0.0,8,\N,\N,\N,\N,\N,\N,5
1935,111,Michael,6,1,1,1,1,1,10.0,62,1:28:12.058,5292058,\N,\N,\N,\N,1
1936,111,Kimi,1,6,6,2,2,2,8.0,62,+1.882,5293940,\N,\N,\N,\N,1
1937,111,Rubens,6,2,3,3,3,3,6.0,62,+2.291,5294349,\N,\N,\N,\N,1
1938,111,Ralf,3,4,2,4,4,4,5.0,62,+8.803,5300861,\N,\N,\N,\N,1
1939,111,David,1,5,12,5,5,5,4.0,62,+9.411,5301469,\N,\N,\N,\N,1
1940,111,Fernando,4,8,8,6,6,6,3.0,62,+43.689,5335747,\N,\N,\N,\N,1
1941,111,Juan,3,3,4,7,7,7,2.0,62,+45.271,5337329,\N,\N,\N,\N,1
1942,111,Jenson,16,17,9,8,8,8,1.0,61,\N,\N,\N,\N,\N,\N,11
1943,111,Olivier,7,20,10,9,9,9,0.0,61,\N,\N,\N,\N,\N,\N,11
1944,111,Nick,15,9,11,10,10,10,0.0,61,\N,\N,\N,\N,\N,\N,11
1945,111,Heinz-Harald,15,10,14,11,11,11,0.0,61,\N,\N,\N,\N,\N,\N,11
1946,111,Cristiano,7,21,13,12,12,12,0.0,61,\N,\N,\N,\N,\N,\N,11
1947,111,Jarno,4,7,16,13,13,13,0.0,61,\N,\N,\N,\N,\N,\N,11
1948,111,Antônio,19,15,15,14,14,14,0.0,60,\N,\N,\N,\N,\N,\N,12
1949,111,Giancarlo,17,11,17,15,15,15,0.0,57,\N,\N,\N,\N,\N,\N,15
1950,111,Mark,19,14,5,\N,R,16,0.0,54,\N,\N,\N,\N,\N,\N,30
1951,111,Ralph,17,12,19,\N,R,17,0.0,51,\N,\N,\N,\N,\N,\N,70
1952,111,Jos,18,19,20,\N,R,18,0.0,38,\N,\N,\N,\N,\N,\N,10
1953,111,Justin,18,18,18,\N,R,19,0.0,23,\N,\N,\N,\N,\N,\N,71
1954,111,Jacques,16,16,7,\N,R,20,0.0,19,\N,\N,\N,\N,\N,\N,5
1955,112,Michael,6,1,1,1,1,1,10.0,65,1:33:46.933,5626933,\N,\N,\N,\N,1
1956,112,Fernando,4,8,3,2,2,2,8.0,65,+5.7,5632633,\N,\N,\N,\N,1
1957,112,Rubens,6,2,2,3,3,3,6.0,65,+18.0,5644933,\N,\N,\N,\N,1
1958,112,Juan,3,3,9,4,4,4,5.0,65,+1:02.0,5688933,\N,\N,\N,\N,1
1959,112,Ralf,3,4,7,5,5,5,4.0,64,\N,\N,\N,\N,\N,\N,11
1960,112,Cristiano,7,21,13,6,6,6,3.0,64,\N,\N,\N,\N,\N,\N,11
1961,112,Mark,19,14,12,7,7,7,2.0,64,\N,\N,\N,\N,\N,\N,11
1962,112,Ralph,17,12,15,8,8,8,1.0,63,\N,\N,\N,\N,\N,\N,12
1963,112,Jenson,16,17,5,9,9,9,0.0,63,\N,\N,\N,\N,\N,\N,12
1964,112,Nick,15,9,14,10,10,10,0.0,63,\N,\N,\N,\N,\N,\N,12
1965,112,Justin,18,18,18,11,11,11,0.0,63,\N,\N,\N,\N,\N,\N,12
1966,112,Jos,18,19,19,12,12,12,0.0,62,\N,\N,\N,\N,\N,\N,13
1967,112,Giancarlo,17,11,17,\N,R,13,0.0,43,\N,\N,\N,\N,\N,\N,5
1968,112,Olivier,7,20,6,\N,R,14,0.0,41,\N,\N,\N,\N,\N,\N,6
1969,112,Heinz-Harald,15,10,10,\N,R,15,0.0,38,\N,\N,\N,\N,\N,\N,22
1970,112,David,1,5,8,\N,R,16,0.0,17,\N,\N,\N,\N,\N,\N,4
1971,112,Jacques,16,16,11,\N,R,17,0.0,12,\N,\N,\N,\N,\N,\N,10
1972,112,Jarno,4,7,4,\N,R,18,0.0,0,\N,\N,\N,\N,\N,\N,4
1973,112,Antônio,19,15,16,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,72
1974,112,Kimi,1,6,20,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,4
1975,113,Michael,6,1,1,1,1,1,10.0,69,1:24:04.888,5044888,\N,\N,\N,\N,1
1976,113,Kimi,1,6,2,2,2,2,8.0,69,+3.362,5048250,\N,\N,\N,\N,1
1977,113,Rubens,6,2,5,3,3,3,6.0,69,+3.951,5048839,\N,\N,\N,\N,1
1978,113,Jenson,16,17,7,4,4,4,5.0,69,+42.243,5087131,\N,\N,\N,\N,1
1979,113,David,1,5,14,5,5,5,4.0,69,+59.740,5104628,\N,\N,\N,\N,1
1980,113,Ralf,3,4,10,6,6,6,3.0,68,\N,\N,\N,\N,\N,\N,11
1981,113,Mark,19,14,17,7,7,7,2.0,68,\N,\N,\N,\N,\N,\N,11
1982,113,Jarno,4,7,6,8,8,8,1.0,68,\N,\N,\N,\N,\N,\N,11
1983,113,Antônio,19,15,8,9,9,9,0.0,68,\N,\N,\N,\N,\N,\N,11
1984,113,Cristiano,7,21,13,10,10,10,0.0,68,\N,\N,\N,\N,\N,\N,11
1985,113,Ralph,17,12,16,11,11,11,0.0,68,\N,\N,\N,\N,\N,\N,11
1986,113,Jacques,16,16,12,12,12,12,0.0,68,\N,\N,\N,\N,\N,\N,11
1987,113,Justin,18,18,18,13,13,13,0.0,67,\N,\N,\N,\N,\N,\N,12
1988,113,Giancarlo,17,11,9,\N,R,14,0.0,60,\N,\N,\N,\N,\N,\N,69
1989,113,Nick,15,9,4,\N,R,15,0.0,46,\N,\N,\N,\N,\N,\N,5
1990,113,Fernando,4,8,19,\N,R,16,0.0,44,\N,\N,\N,\N,\N,\N,5
1991,113,Juan,3,3,3,\N,R,17,0.0,32,\N,\N,\N,\N,\N,\N,5
1992,113,Olivier,7,20,11,\N,R,18,0.0,6,\N,\N,\N,\N,\N,\N,22
1993,113,Jos,18,19,20,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,8
1994,113,Heinz-Harald,15,10,15,\N,W,20,0.0,0,\N,\N,\N,\N,\N,\N,8
1995,114,Juan,3,3,3,1,1,1,10.0,78,1:42:19.010,6139010,\N,\N,\N,\N,1
1996,114,Kimi,1,6,2,2,2,2,8.0,78,+0.602,6139612,\N,\N,\N,\N,1
1997,114,Michael,6,1,5,3,3,3,6.0,78,+1.720,6140730,\N,\N,\N,\N,1
1998,114,Ralf,3,4,1,4,4,4,5.0,78,+28.518,6167528,\N,\N,\N,\N,1
1999,114,Fernando,4,8,8,5,5,5,4.0,78,+36.251,6175261,\N,\N,\N,\N,1
2000,114,Jarno,4,7,4,6,6,6,3.0,78,+40.972,6179982,\N,\N,\N,\N,1
2001,114,David,1,5,6,7,7,7,2.0,78,+41.227,6180237,\N,\N,\N,\N,1
2002,114,Rubens,6,2,7,8,8,8,1.0,78,+53.266,6192276,\N,\N,\N,\N,1
2003,114,Cristiano,7,21,10,9,9,9,0.0,77,\N,\N,\N,\N,\N,\N,11
2004,114,Giancarlo,17,11,12,10,10,10,0.0,77,\N,\N,\N,\N,\N,\N,11
2005,114,Nick,15,9,14,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,12
2006,114,Ralph,17,12,16,12,12,12,0.0,76,\N,\N,\N,\N,\N,\N,12
2007,114,Olivier,7,20,17,13,13,13,0.0,74,\N,\N,\N,\N,\N,\N,14
2008,114,Jacques,16,16,11,\N,R,14,0.0,63,\N,\N,\N,\N,\N,\N,5
2009,114,Justin,18,18,19,\N,R,15,0.0,29,\N,\N,\N,\N,\N,\N,69
2010,114,Jos,18,19,18,\N,R,16,0.0,28,\N,\N,\N,\N,\N,\N,69
2011,114,Mark,19,14,9,\N,R,17,0.0,16,\N,\N,\N,\N,\N,\N,9
2012,114,Antônio,19,15,13,\N,R,18,0.0,10,\N,\N,\N,\N,\N,\N,10
2013,114,Heinz-Harald,15,10,15,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,3
2014,114,Jenson,16,17,20,\N,W,20,0.0,0,\N,\N,\N,\N,\N,\N,73
2015,115,Michael,6,1,3,1,1,1,10.0,70,1:31:13.591,5473591,\N,\N,\N,\N,1
2016,115,Ralf,3,4,1,2,2,2,8.0,70,+0.784,5474375,\N,\N,\N,\N,1
2017,115,Juan,3,3,2,3,3,3,6.0,70,+1.355,5474946,\N,\N,\N,\N,1
2018,115,Fernando,4,8,4,4,4,4,5.0,70,+4.481,5478072,\N,\N,\N,\N,1
2019,115,Rubens,6,2,5,5,5,5,4.0,70,+1:04.261,5537852,\N,\N,\N,\N,1
2020,115,Kimi,1,6,20,6,6,6,3.0,70,+1:10.502,5544093,\N,\N,\N,\N,1
2021,115,Mark,19,14,6,7,7,7,2.0,69,\N,\N,\N,\N,\N,\N,11
2022,115,Olivier,7,20,7,8,8,8,1.0,69,\N,\N,\N,\N,\N,\N,11
2023,115,Jos,18,19,15,9,9,9,0.0,68,\N,\N,\N,\N,\N,\N,12
2024,115,Antônio,19,15,13,10,10,10,0.0,64,\N,\N,\N,\N,\N,\N,14
2025,115,Cristiano,7,21,9,11,11,11,0.0,64,\N,\N,\N,\N,\N,\N,16
2026,115,Justin,18,18,18,\N,R,12,0.0,60,\N,\N,\N,\N,\N,\N,6
2027,115,Jenson,16,17,17,\N,R,13,0.0,51,\N,\N,\N,\N,\N,\N,6
2028,115,David,1,5,11,\N,R,14,0.0,47,\N,\N,\N,\N,\N,\N,6
2029,115,Nick,15,9,12,\N,R,15,0.0,47,\N,\N,\N,\N,\N,\N,5
2030,115,Jarno,4,7,8,\N,R,16,0.0,22,\N,\N,\N,\N,\N,\N,3
2031,115,Giancarlo,17,11,16,\N,R,17,0.0,20,\N,\N,\N,\N,\N,\N,6
2032,115,Ralph,17,12,19,\N,R,18,0.0,20,\N,\N,\N,\N,\N,\N,5
2033,115,Jacques,16,16,14,\N,R,19,0.0,14,\N,\N,\N,\N,\N,\N,23
2034,115,Heinz-Harald,15,10,10,\N,R,20,0.0,6,\N,\N,\N,\N,\N,\N,40
2035,116,Ralf,3,4,3,1,1,1,10.0,60,1:34:43.622,5683622,\N,\N,\N,\N,1
2036,116,Juan,3,3,4,2,2,2,8.0,60,+16.821,5700443,\N,\N,\N,\N,1
2037,116,Rubens,6,2,5,3,3,3,6.0,60,+39.673,5723295,\N,\N,\N,\N,1
2038,116,Fernando,4,8,8,4,4,4,5.0,60,+1:05.731,5749353,\N,\N,\N,\N,1
2039,116,Michael,6,1,2,5,5,5,4.0,60,+1:06.162,5749784,\N,\N,\N,\N,1
2040,116,Mark,19,14,11,6,6,6,3.0,59,\N,\N,\N,\N,\N,\N,11
2041,116,Jenson,16,17,12,7,7,7,2.0,59,\N,\N,\N,\N,\N,\N,11
2042,116,Nick,15,9,20,8,8,8,1.0,59,\N,\N,\N,\N,\N,\N,11
2043,116,Heinz-Harald,15,10,15,9,9,9,0.0,59,\N,\N,\N,\N,\N,\N,11
2044,116,Antônio,19,15,16,10,10,10,0.0,59,\N,\N,\N,\N,\N,\N,11
2045,116,Ralph,17,12,14,11,11,11,0.0,58,\N,\N,\N,\N,\N,\N,12
2046,116,Giancarlo,17,11,13,12,12,12,0.0,58,\N,\N,\N,\N,\N,\N,12
2047,116,Justin,18,18,19,13,13,13,0.0,58,\N,\N,\N,\N,\N,\N,12
2048,116,Jos,18,19,18,14,14,14,0.0,57,\N,\N,\N,\N,\N,\N,13
2049,116,David,1,5,9,15,15,15,0.0,56,\N,\N,\N,\N,\N,\N,14
2050,116,Cristiano,7,21,10,\N,R,16,0.0,53,\N,\N,\N,\N,\N,\N,5
2051,116,Jacques,16,16,17,\N,R,17,0.0,51,\N,\N,\N,\N,\N,\N,6
2052,116,Jarno,4,7,6,\N,R,18,0.0,37,\N,\N,\N,\N,\N,\N,32
2053,116,Olivier,7,20,7,\N,R,19,0.0,37,\N,\N,\N,\N,\N,\N,20
2054,116,Kimi,1,6,1,\N,R,20,0.0,25,\N,\N,\N,\N,\N,\N,5
2055,117,Ralf,3,4,1,1,1,1,10.0,70,1:30:49.213,5449213,\N,\N,\N,\N,1
2056,117,Juan,3,3,2,2,2,2,8.0,70,+13.813,5463026,\N,\N,\N,\N,1
2057,117,Michael,6,1,3,3,3,3,6.0,70,+19.568,5468781,\N,\N,\N,\N,1
2058,117,Kimi,1,6,4,4,4,4,5.0,70,+38.047,5487260,\N,\N,\N,\N,1
2059,117,David,1,5,5,5,5,5,4.0,70,+40.289,5489502,\N,\N,\N,\N,1
2060,117,Mark,19,14,9,6,6,6,3.0,70,+1:06.380,5515593,\N,\N,\N,\N,1
2061,117,Rubens,6,2,8,7,7,7,2.0,69,\N,\N,\N,\N,\N,\N,11
2062,117,Olivier,7,20,10,8,8,8,1.0,69,\N,\N,\N,\N,\N,\N,11
2063,117,Jacques,16,16,12,9,9,9,0.0,69,\N,\N,\N,\N,\N,\N,11
2064,117,Antônio,19,15,11,10,10,10,0.0,69,\N,\N,\N,\N,\N,\N,11
2065,117,Cristiano,7,21,13,11,11,11,0.0,69,\N,\N,\N,\N,\N,\N,11
2066,117,Heinz-Harald,15,10,16,12,12,12,0.0,68,\N,\N,\N,\N,\N,\N,12
2067,117,Nick,15,9,15,13,13,13,0.0,68,\N,\N,\N,\N,\N,\N,12
2068,117,Justin,18,18,20,14,14,14,0.0,67,\N,\N,\N,\N,\N,\N,13
2069,117,Ralph,17,12,18,15,15,15,0.0,67,\N,\N,\N,\N,\N,\N,13
2070,117,Jos,18,19,19,16,16,16,0.0,66,\N,\N,\N,\N,\N,\N,14
2071,117,Jarno,4,7,6,\N,R,17,0.0,45,\N,\N,\N,\N,\N,\N,5
2072,117,Fernando,4,8,7,\N,R,18,0.0,43,\N,\N,\N,\N,\N,\N,5
2073,117,Giancarlo,17,11,17,\N,R,19,0.0,42,\N,\N,\N,\N,\N,\N,5
2074,117,Jenson,16,17,14,\N,R,20,0.0,23,\N,\N,\N,\N,\N,\N,74
2075,118,Rubens,6,2,1,1,1,1,10.0,60,1:28:37.554,5317554,\N,\N,\N,\N,1
2076,118,Juan,3,3,7,2,2,2,8.0,60,+5.462,5323016,\N,\N,\N,\N,1
2077,118,Kimi,1,6,3,3,3,3,6.0,60,+10.656,5328210,\N,\N,\N,\N,1
2078,118,Michael,6,1,5,4,4,4,5.0,60,+25.648,5343202,\N,\N,\N,\N,1
2079,118,David,1,5,12,5,5,5,4.0,60,+36.827,5354381,\N,\N,\N,\N,1
2080,118,Jarno,4,7,2,6,6,6,3.0,60,+43.067,5360621,\N,\N,\N,\N,1
2081,118,Cristiano,7,21,6,7,7,7,2.0,60,+45.085,5362639,\N,\N,\N,\N,1
2082,118,Jenson,16,17,20,8,8,8,1.0,60,+45.478,5363032,\N,\N,\N,\N,1
2083,118,Ralf,3,4,4,9,9,9,0.0,60,+58.032,5375586,\N,\N,\N,\N,1
2084,118,Jacques,16,16,9,10,10,10,0.0,60,+1:03.569,5381123,\N,\N,\N,\N,1
2085,118,Olivier,7,20,13,11,11,11,0.0,60,+1:05.207,5382761,\N,\N,\N,\N,1
2086,118,Heinz-Harald,15,10,14,12,12,12,0.0,60,+1:05.564,5383118,\N,\N,\N,\N,1
2087,118,Ralph,17,12,17,13,13,13,0.0,59,\N,\N,\N,\N,\N,\N,11
2088,118,Mark,19,14,11,14,14,14,0.0,59,\N,\N,\N,\N,\N,\N,11
2089,118,Jos,18,19,19,15,15,15,0.0,58,\N,\N,\N,\N,\N,\N,12
2090,118,Justin,18,18,18,16,16,16,0.0,58,\N,\N,\N,\N,\N,\N,12
2091,118,Nick,15,9,16,17,17,17,0.0,58,\N,\N,\N,\N,\N,\N,12
2092,118,Fernando,4,8,8,\N,R,18,0.0,52,\N,\N,\N,\N,\N,\N,6
2093,118,Giancarlo,17,11,15,\N,R,19,0.0,44,\N,\N,\N,\N,\N,\N,22
2094,118,Antônio,19,15,10,\N,R,20,0.0,32,\N,\N,\N,\N,\N,\N,5
2095,119,Juan,3,3,1,1,1,1,10.0,67,1:28:48.769,5328769,\N,\N,\N,\N,1
2096,119,David,1,5,10,2,2,2,8.0,67,+1:05.459,5394228,\N,\N,\N,\N,1
2097,119,Jarno,4,7,4,3,3,3,6.0,67,+1:09.060,5397829,\N,\N,\N,\N,1
2098,119,Fernando,4,8,8,4,4,4,5.0,67,+1:09.344,5398113,\N,\N,\N,\N,1
2099,119,Olivier,7,20,7,5,5,5,4.0,66,\N,\N,\N,\N,\N,\N,11
2100,119,Cristiano,7,21,9,6,6,6,3.0,66,\N,\N,\N,\N,\N,\N,11
2101,119,Michael,6,1,6,7,7,7,2.0,66,\N,\N,\N,\N,\N,\N,11
2102,119,Jenson,16,17,17,8,8,8,1.0,66,\N,\N,\N,\N,\N,\N,11
2103,119,Jacques,16,16,13,9,9,9,0.0,65,\N,\N,\N,\N,\N,\N,12
2104,119,Nick,15,9,15,10,10,10,0.0,65,\N,\N,\N,\N,\N,\N,12
2105,119,Mark,19,14,11,11,11,11,0.0,64,\N,\N,\N,\N,\N,\N,3
2106,119,Nicolas,18,18,20,12,12,12,0.0,62,\N,\N,\N,\N,\N,\N,15
2107,119,Giancarlo,17,11,13,13,13,13,0.0,60,\N,\N,\N,\N,\N,\N,5
2108,119,Jos,18,19,19,\N,R,14,0.0,23,\N,\N,\N,\N,\N,\N,9
2109,119,Justin,19,15,16,\N,R,15,0.0,6,\N,\N,\N,\N,\N,\N,6
2110,119,Ralf,3,4,2,\N,R,16,0.0,1,\N,\N,\N,\N,\N,\N,3
2111,119,Heinz-Harald,15,10,14,\N,R,17,0.0,1,\N,\N,\N,\N,\N,\N,3
2112,119,Rubens,6,2,3,\N,R,18,0.0,0,\N,\N,\N,\N,\N,\N,3
2113,119,Kimi,1,6,5,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,3
2114,119,Ralph,17,12,18,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,3
2115,120,Fernando,4,8,1,1,1,1,10.0,70,1:39:01.460,5941460,\N,\N,\N,\N,1
2116,120,Kimi,1,6,7,2,2,2,8.0,70,+16.768,5958228,\N,\N,\N,\N,1
2117,120,Juan,3,3,4,3,3,3,6.0,70,+34.537,5975997,\N,\N,\N,\N,1
2118,120,Ralf,3,4,2,4,4,4,5.0,70,+35.620,5977080,\N,\N,\N,\N,1
2119,120,David,1,5,9,5,5,5,4.0,70,+56.535,5997995,\N,\N,\N,\N,1
2120,120,Mark,19,14,3,6,6,6,3.0,70,+1:12.643,6014103,\N,\N,\N,\N,1
2121,120,Jarno,4,7,6,7,7,7,2.0,69,\N,\N,\N,\N,\N,\N,11
2122,120,Michael,6,1,8,8,8,8,1.0,69,\N,\N,\N,\N,\N,\N,11
2123,120,Nick,15,9,11,9,9,9,0.0,69,\N,\N,\N,\N,\N,\N,11
2124,120,Jenson,16,17,14,10,10,10,0.0,69,\N,\N,\N,\N,\N,\N,11
2125,120,Cristiano,7,21,15,11,11,11,0.0,68,\N,\N,\N,\N,\N,\N,12
2126,120,Jos,18,19,18,12,12,12,0.0,67,\N,\N,\N,\N,\N,\N,13
2127,120,Nicolas,18,18,20,13,13,13,0.0,66,\N,\N,\N,\N,\N,\N,14
2128,120,Heinz-Harald,15,10,17,\N,R,14,0.0,47,\N,\N,\N,\N,\N,\N,60
2129,120,Justin,19,15,12,\N,R,15,0.0,42,\N,\N,\N,\N,\N,\N,5
2130,120,Zsolt,17,12,19,\N,R,16,0.0,34,\N,\N,\N,\N,\N,\N,5
2131,120,Olivier,7,20,10,\N,R,17,0.0,33,\N,\N,\N,\N,\N,\N,6
2132,120,Giancarlo,17,11,13,\N,R,18,0.0,28,\N,\N,\N,\N,\N,\N,5
2133,120,Rubens,6,2,5,\N,R,19,0.0,19,\N,\N,\N,\N,\N,\N,22
2134,120,Jacques,16,16,16,\N,R,20,0.0,14,\N,\N,\N,\N,\N,\N,9
2135,121,Michael,6,1,1,1,1,1,10.0,53,1:14:19.838,4459838,\N,\N,\N,\N,1
2136,121,Juan,3,3,2,2,2,2,8.0,53,+5.294,4465132,\N,\N,\N,\N,1
2137,121,Rubens,6,2,3,3,3,3,6.0,53,+11.835,4471673,\N,\N,\N,\N,1
2138,121,Kimi,1,6,4,4,4,4,5.0,53,+12.834,4472672,\N,\N,\N,\N,1
2139,121,Marc,3,4,5,5,5,5,4.0,53,+27.891,4487729,\N,\N,\N,\N,1
2140,121,Jacques,16,16,10,6,6,6,3.0,52,\N,\N,\N,\N,\N,\N,11
2141,121,Mark,19,14,11,7,7,7,2.0,52,\N,\N,\N,\N,\N,\N,11
2142,121,Fernando,4,8,20,8,8,8,1.0,52,\N,\N,\N,\N,\N,\N,11
